3.1, 5.8, -3.2, 2.0, -4.3, 2.8, -3.7, 4.8, -2.5, -2.0
parameter ends

state | action | reward
[-0.02] | 1 | 1.0
-0.017791980877518654 | 0 | 1.0
-0.013877801597118378 | 1 | 1.0
-0.013869349844753742 | 0 | 1.0
-0.009959891438484192 | 1 | 1.0
-0.009954056702554226 | 0 | 1.0
-0.006045084446668625 | 1 | 1.0
-0.006037644576281309 | 0 | 1.0
-0.0021249880082905293 | 0 | 1.0
-0.0021117350552231073 | 1 | 1.0
-0.005995893385261297 | 0 | 1.0
-0.00597252557054162 | 1 | 1.0
-0.009847734123468399 | 0 | 1.0
-0.009816443547606468 | 1 | 1.0
-0.013684762641787529 | 0 | 1.0
-0.013647513464093208 | 1 | 1.0
-0.017510805279016495 | 0 | 1.0
-0.017469387501478195 | 1 | 1.0
-0.02132936753332615 | 0 | 1.0
-0.021285444498062134 | 1 | 1.0
-0.02514372020959854 | 0 | 1.0
-0.02509887143969536 | 1 | 1.0
-0.02895699255168438 | 0 | 1.0
-0.028912751004099846 | 1 | 1.0
-0.0327722392976284 | 0 | 1.0
-0.032730139791965485 | 1 | 1.0
-0.03659253939986229 | 0 | 1.0
-0.03655414283275604 | 1 | 1.0
-0.04042104259133339 | 0 | 1.0
-0.04038798809051514 | 1 | 1.0
-0.04426107928156853 | 1 | 1.0
-0.04423512518405914 | 0 | 1.0
-0.04031149297952652 | 1 | 1.0
-0.040294546633958817 | 0 | 1.0
-0.036377545446157455 | 1 | 1.0
-0.03636502847075462 | 0 | 1.0
-0.03245021030306816 | 0 | 1.0
-0.03243771195411682 | 1 | 1.0
-0.03632558882236481 | 0 | 1.0
-0.03630875051021576 | 1 | 1.0
-0.040193457156419754 | 0 | 1.0
-0.040174562484025955 | 1 | 1.0
-0.04405833035707474 | 0 | 1.0
-0.04403958469629288 | 1 | 1.0
-0.04792458564043045 | 1 | 1.0
-0.04790816828608513 | 0 | 1.0
-0.04399174824357033 | 1 | 1.0
-0.04397986829280853 | 0 | 1.0
-0.04006574675440788 | 0 | 1.0
-0.04005401208996773 | 1 | 1.0
-0.04394271969795227 | 0 | 1.0
-0.04392678663134575 | 1 | 1.0
-0.04781247675418854 | 0 | 1.0
-0.0477946512401104 | 1 | 1.0
-0.051679577678442 | 0 | 1.0
-0.05166208744049072 | 1 | 1.0
-0.055548448115587234 | 1 | 1.0
-0.055533502250909805 | 0 | 1.0
-0.051618680357933044 | 1 | 1.0
-0.05160852521657944 | 0 | 1.0
-0.04769627004861832 | 0 | 1.0
-0.04768655076622963 | 1 | 1.0
-0.05157744139432907 | 0 | 1.0
-0.05156386271119118 | 1 | 1.0
-0.055452100932598114 | 0 | 1.0
-0.05543702468276024 | 1 | 1.0
-0.05932492017745972 | 0 | 1.0
-0.059310637414455414 | 1 | 1.0
-0.0632004588842392 | 1 | 1.0
-0.06318926066160202 | 0 | 1.0
-0.05927848070859909 | 1 | 1.0
-0.05927269160747528 | 0 | 1.0
-0.055365148931741714 | 1 | 1.0
-0.055360518395900726 | 0 | 1.0
-0.051452040672302246 | 0 | 1.0
-0.051444392651319504 | 1 | 1.0
-0.055335633456707 | 0 | 1.0
-0.055320773273706436 | 1 | 1.0
-0.0592060349881649 | 0 | 1.0
-0.05918633192777634 | 1 | 1.0
-0.06306789815425873 | 0 | 1.0
-0.06304556876420975 | 1 | 1.0
-0.06692558526992798 | 0 | 1.0
-0.066902756690979 | 1 | 1.0
-0.07078332453966141 | 0 | 1.0
-0.07076207548379898 | 1 | 1.0
-0.0746452659368515 | 0 | 1.0
-0.07462770491838455 | 1 | 1.0
-0.07851562649011612 | 1 | 1.0
-0.07850391417741776 | 0 | 1.0
-0.07459402829408646 | 1 | 1.0
-0.07459045946598053 | 0 | 1.0
-0.07068651169538498 | 1 | 1.0
-0.07068683952093124 | 0 | 1.0
-0.06678471714258194 | 1 | 1.0
-0.06678486615419388 | 0 | 1.0
-0.06288055330514908 | 0 | 1.0
-0.06287648528814316 | 1 | 1.0
-0.06677072495222092 | 0 | 1.0
-0.06675834953784943 | 1 | 1.0
-0.07064556330442429 | 0 | 1.0
-0.07062732428312302 | 1 | 1.0
-0.07450985163450241 | 0 | 1.0
-0.07448801398277283 | 1 | 1.0
-0.07836805284023285 | 0 | 1.0
-0.07834476977586746 | 1 | 1.0
-0.08222440630197525 | 0 | 1.0
-0.0822017714381218 | 1 | 1.0
-0.08608308434486389 | 0 | 1.0
-0.08606315404176712 | 1 | 1.0
-0.08994822204113007 | 0 | 1.0
-0.0899331346154213 | 1 | 1.0
-0.093824103474617 | 1 | 1.0
-0.09381605684757233 | 0 | 1.0
-0.08991048485040665 | 1 | 1.0
-0.08991184830665588 | 0 | 1.0
-0.08601352572441101 | 1 | 1.0
-0.08602017909288406 | 0 | 1.0
-0.08212512731552124 | 1 | 1.0
-0.08213312178850174 | 0 | 1.0
-0.07823747396469116 | 1 | 1.0
-0.0782429575920105 | 0 | 1.0
-0.07434289157390594 | 0 | 1.0
-0.07434199005365372 | 1 | 1.0
-0.07823832333087921 | 0 | 1.0
-0.07822704315185547 | 1 | 1.0
-0.0821143314242363 | 0 | 1.0
-0.0820951908826828 | 1 | 1.0
-0.08597579598426819 | 0 | 1.0
-0.0859510526061058 | 1 | 1.0
-0.08982715010643005 | 0 | 1.0
-0.08979890495538712 | 1 | 1.0
-0.09367252141237259 | 0 | 1.0
-0.09364276379346848 | 1 | 1.0
-0.09751583635807037 | 0 | 1.0
-0.09748648852109909 | 1 | 1.0
-0.10136092454195023 | 0 | 1.0
-0.10133390128612518 | 1 | 1.0
-0.10521160811185837 | 0 | 1.0
-0.10518884658813477 | 1 | 1.0
-0.10907179862260818 | 0 | 1.0
-0.10905532538890839 | 1 | 1.0
-0.11294560879468918 | 1 | 1.0
-0.11293758451938629 | 0 | 1.0
-0.10903275012969971 | 1 | 1.0
-0.10903552919626236 | 0 | 1.0
-0.1051393374800682 | 1 | 1.0
-0.1051487997174263 | 0 | 1.0
-0.10125728696584702 | 1 | 1.0
-0.10126955807209015 | 0 | 1.0
-0.09737894684076309 | 1 | 1.0
-0.09739024192094803 | 0 | 1.0
-0.09349681437015533 | 0 | 1.0
-0.09350340068340302 | 1 | 1.0
-0.09740815311670303 | 0 | 1.0
