-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.5, -0.5
parameter ends

state | action | reward
[1.] | [-1.63 -1.63] | -5.659364616330125
0.9982434949732659 | [1.58 1.58] | -5.351727397775693
0.9997848129832152 | [-1.6 -1.6] | -5.498067466909266
0.9998505471920692 | [1.61 1.61] | -5.5208340783518555
0.9985256313172731 | [-1.57 -1.57] | -5.30090853840835
0.9958750490820788 | [1.64 1.64] | -5.7257367742902066
0.992018899086415 | [-1.54 -1.54] | -5.078502793654389
0.9869789010553863 | [1.68 1.68] | -5.960120927788586
0.980907928154302 | [-1.5 -1.5] | -4.840006591557938
0.9737857094965033 | [1.72 1.72] | -6.2182737413650715
0.9657956600619285 | [-1.46 -1.46] | -4.593079063356968
0.9568770980341943 | [1.76 1.76] | -6.494984605604508
0.9472418915959667 | [-1.42 -1.42] | -4.343945407589318
0.9367907505865608 | [1.8 1.8] | -6.785492023424414
0.9257620397233162 | [-1.38 -1.38] | -4.097516643658078
0.9140198157008029 | [1.84 1.84] | -7.085459055136398
0.9018271042059018 | [-1.33 -1.33] | -3.857540284718212
0.8890133581613948 | [1.88 1.88] | -7.390963945550599
0.8758645402596552 | [-1.29 -1.29] | -3.626763088833761
0.8621775952899811 | [1.93 1.93] | -7.698496665390863
0.8482598023282896 | [-1.25 -1.25] | -3.4070927439257424
0.8338777012537603 | [1.97 1.97] | -8.004955426091264
0.8193583630911107 | [-1.21 -1.21] | -3.199749938336433
0.8044400029192219 | [2.01 2.01] | -8.307639784499186
0.7894680492581199 | [-1.17 -1.17] | -3.0054058082464565
0.7741544255081028 | [2.04 2.04] | -8.604238806937735
0.7588615678006146 | [-1.14 -1.14] | -2.8243023572378307
0.7432770758875245 | [2.08 2.08] | -8.892814019436083
0.7277791234361156 | [-1.1 -1.1] | -2.6563552670331814
0.7120328762144544 | [2.11 2.11] | -9.171777655228071
0.6964310509197217 | [-1.07 -1.07] | -2.5012397215391
0.6806181813605321 | [2.15 2.15] | -9.439867139349817
0.6650004045023632 | [-1.03 -1.03] | -2.358460596295761
0.6492033305796004 | [2.18 2.18] | -9.696116926040737
0.6336454623063063 | [-1.01 -1.01] | -2.2274087493329087
0.6179350977422814 | [2.21 2.21] | -9.93982881168662
0.6025021158198395 | [-0.98 -0.98] | -2.107625990690401
0.5876740123802041 | [2.16 2.16] | -9.52290519286951
0.5738996318820352 | [-1.03 -1.03] | -2.295323218970254
0.560019849526178 | [2.18 2.18] | -9.713324835980746
0.5464806994959109 | [-1. -1.] | -2.197742797337133
0.5328461934409392 | [2.2 2.2] | -9.89261715071027
0.519570626142934 | [-0.98 -0.98] | -2.1084018335983052
0.5067748408903852 | [2.17 2.17] | -9.591867029904146
0.4949197977280779 | [-1.02 -1.02] | -2.242031228987006
0.4829783705303908 | [2.19 2.19] | -9.73253938209145
0.47141749827003715 | [-1. -1.] | -2.16953507967777
0.45977208925852125 | [2.2 2.2] | -9.864228360087298
0.44851510218430485 | [-0.99 -0.99] | -2.102976448541492
0.4376354056895585 | [2.18 2.18] | -9.622056947029046
Total reward: -288.52821295738624
-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.5, -0.5
parameter ends

state | action | reward
[1.] | [-1.58 -1.58] | -5.1712111080077205
0.9966726005752061 | [1.63 1.63] | -5.535603288769793
0.9927826017376074 | [-1.55 -1.55] | -4.987892213919518
0.9874912253522723 | [1.67 1.67] | -5.755863628936677
0.9809632090843425 | [-1.51 -1.51] | -4.776803431384552
0.9731933376641171 | [1.7 1.7] | -6.010282234104699
0.9643794181438735 | [-1.47 -1.47] | -4.547836471371162
0.954472186912579 | [1.74 1.74] | -6.292229461817485
0.9436999991572649 | [-1.43 -1.43] | -4.309306209294089
0.9319713884286294 | [1.79 1.79] | -6.59566736083744
0.9195429208429376 | [-1.39 -1.39] | -4.067977138057612
0.9062830113321487 | [1.83 1.83] | -6.915081614674874
0.892474266378721 | [-1.34 -1.34] | -3.8291778703203616
0.877947224838154 | [1.87 1.87] | -7.245450011115315
0.8630085142202449 | [-1.3 -1.3] | -3.596958205293643
0.8474531317482035 | [1.92 1.92] | -7.582230800825823
0.8316098443705106 | [-1.26 -1.26] | -3.374265140626621
