-2.0, 1.8, -5.4, 2.6, -5.0, -3.3, -1.0, 1.9, 6.0, 4.8, 4.2, -2.4, 1.0, -1.2, 1.3, 1.5, -1.8, 5.3
parameter ends

state | action | reward
[0.] | [-1.93  5.43] | 0.025399227324198026
0.03951274175800479 | [-4.48  2.31] | 0.05165625818880864
0.12730828375889655 | [-6.18 -0.32] | 0.09332787233362565
0.22984150858328542 | [-7.05 -3.15] | 0.2378700528873926
0.330776418125202 | [-7.71 -5.76] | 0.4592186359117184
0.43157787162236266 | [-8.14 -7.75] | 0.7083352138270312
0.5340251424667447 | [-8.17 -9.12] | 0.9518683207688947
0.6376243953590193 | [-7.66 -9.77] | 1.166568493566172
0.7412329451353674 | [-6.64 -9.82] | 1.342375951925481
0.8438079984940963 | [-5.25 -9.41] | 1.4770328134150839
0.9445971866524997 | [-3.59 -8.69] | 1.571279669103786
1.0431226412162262 | [-1.77 -7.73] | 1.6274745244160884
1.1391252169798876 | [ 0.15 -6.61] | 1.480909740673738
1.220323507568411 | [ 1.73 -5.44] | 1.000809194737355
1.269196155854774 | [ 2.8  -4.24] | 0.3226874860351777
1.2799479667402716 | [ 3.68 -2.61] | -0.42926977226623525
1.2525084278310703 | [ 4.49 -0.58] | -1.122348104341271
1.1906917351778392 | [5.76 2.43] | -1.4119691148475322
1.1113129599483087 | [7.59 7.25] | -1.4032898436694756
1.0259930169845353 | [ 8.94 10.74] | -1.363331061470756
0.9356961200543285 | [10.07 13.71] | -1.2762101994201656
0.8419034151592646 | [11.   16.41] | -1.1529829360880137
0.7456007663949681 | [11.64 18.8 ] | -1.00959282942251
0.6472029886056352 | [11.96 20.91] | -0.8512632360069199
0.547021277135482 | [11.97 22.75] | -0.6790128122314519
0.44545713147409677 | [11.7  24.32] | -0.4943175549871809
0.34298960490125335 | [11.16 25.64] | -0.30025130274919104
0.24010276418794013 | [10.37 26.71] | -0.10093676999657215
0.13723545134113094 | [ 9.36 27.53] | 0.09917773580689468
0.03476974367825771 | [ 8.15 28.11] | 0.295680691754505
-0.06695477114707692 | [ 6.76 28.44] | 0.4842350641397032
-0.16761794196246343 | [ 5.23 28.53] | 0.6601068517700293
-0.26692422940927085 | [ 3.57 28.37] | 0.8181545728597698
-0.36462951667349164 | [ 1.81 27.95] | 0.9544964145291976
-0.4605296314125094 | [-1.18e-02  2.73e+01] | 1.010283078135017
-0.5414117427149447 | [-2.3  24.46] | 0.8623616895149855
-0.5854498218897384 | [-4.64 19.3 ] | 0.4960363846264491
-0.5833635127690334 | [-6.81 12.97] | 0.028760209913948714
-0.5358715719450308 | [-9.05  5.98] | -0.3857309723573303
-0.449059864387563 | [-11.49  -0.5 ] | -0.5044985877569235
-0.34546815985968987 | [-13.42  -5.01] | -0.356968144368548
-0.24325864941433167 | [-14.47  -7.59] | -0.15108087856263547
-0.14347746964639224 | [-15.17  -9.51] | 0.06408686230138534
-0.04378405588291226 | [-15.62 -11.1 ] | 0.2847243722000737
0.05701519907687312 | [-15.67 -12.27] | 0.5048845321414785
0.15918515884549148 | [-15.29 -12.99] | 0.7205062382414068
0.2624563945037813 | [-14.51 -13.29] | 0.9280580276328562
0.36641789572013417 | [-13.42 -13.26] | 1.1244103600447044
0.47068378111722603 | [-12.09 -12.95] | 1.3065096058113184
0.5749115165142802 | [-10.56 -12.43] | 1.4710082868451053
0.6787730570304783 | [ -8.87 -11.73] | 1.6140286955392007
0.7819245423576926 | [ -7.04 -10.89] | 1.7307045996792605
0.8840021880905057 | [-5.11 -9.91] | 1.8155229175280458
0.9846268567843904 | [-3.09 -8.8 ] | 1.8646798350963136
1.083419390702196 | [-1.02 -7.57] | 1.8780034381669957
1.1800619312239806 | [ 1.07 -6.25] | 1.5569651525691675
1.2530720115069411 | [ 2.3  -5.03] | 0.8839087661480938
1.2858031849777074 | [ 3.24 -3.55] | 0.1306272711665141
1.279851317014366 | [ 3.93 -1.73] | -0.6733371747298839
1.2350838720807749 | [4.74 0.45] | -1.2058433974771816
1.1635300903840937 | [6.44 5.02] | -1.3346248281871358
1.0812617800247368 | [7.96 9.08] | -1.3227349516726188
0.9935767366631868 | [ 9.18 12.29] | -1.2654094139438834
0.9018788671930154 | [10.23 15.15] | -1.1653843505672006
0.807364195762992 | [11.01 17.7 ] | -1.0415920209981515
0.7105324849827022 | [11.47 19.94] | -0.9016114406017497
0.6116849152078504 | [11.61 21.87] | -0.7462779103110568
0.5112219356043791 | [11.45 23.52] | -0.5762899940850591
0.40966054048904593 | [11.  24.9] | -0.3943452784207032
0.3075471062615962 | [10.3  26.02] | -0.20469092683602194
0.20538284284749386 | [ 9.37 26.87] | -0.012130416774872102
0.10359652731318628 | [ 8.23 27.48] | 0.17859121961107474
0.0025536449346323133 | [ 6.92 27.83] | 0.36296026029990786
-0.09741904454405755 | [ 5.45 27.94] | 0.536365013375742
-0.19603023813289844 | [ 3.85 27.81] | 0.6939254432160586
-0.2930550739399292 | [ 2.16 27.43] | 0.832037430853101
-0.3883215291154899 | [ 0.4  26.82] | 0.9220229668555973
-0.4735546390895244 | [-1.74 24.8 ] | 0.8376905282823484
-0.5244184277210409 | [-4.35 19.59] | 0.5241389331653324
-0.5269085858553476 | [-6.77 13.23] | 0.09950231267308414
-0.4826754908420699 | [-9.24  6.15] | -0.28227552890093205
-0.3979409579415401 | [-11.81  -0.41] | -0.39453650891418873
-0.2950184632913971 | [-13.72  -4.91] | -0.25417501425253186
-0.19284731613128123 | [-14.7   -7.44] | -0.049974769520096794
