-2.1, 1.5, -5.9, 3.2, -3.2, -4.0, -0.4, 3.7, 5.9, 5.7, 5.0, -1.8, 1.8, -1.6, 1.5, 1.2, -1.1, 5.2
parameter ends

state | action | reward
[0.02] | [-0.81  5.65] | 0.07443836127828521
0.05214689957807186 | [-3.08  2.94] | 0.03949760220578154
0.1276895433423913 | [-4.43e+00  2.67e-03] | 0.013733322874843789
0.22151414801272834 | [-4.61 -2.63] | 0.11620624450861958
0.31605641214529123 | [-4.87 -5.3 ] | 0.33141371156314303
0.4122891536810373 | [-5.07 -7.14] | 0.5844794507577027
0.5119594733389261 | [-4.97 -8.24] | 0.8388777499791245
0.6140720552979636 | [-4.36 -8.54] | 1.0673755547957091
0.7169630634679245 | [-3.27 -8.19] | 1.2578744705351168
0.8192243695030276 | [-1.83 -7.39] | 1.407399452179949
0.9198976238654039 | [-0.16 -6.29] | 1.4234187420199729
1.0097117474362027 | [ 1.58 -5.16] | 1.158853112149944
1.070747606430829 | [ 2.96 -4.46] | 0.6599689392404666
1.0946351649715815 | [ 4.04 -3.54] | 0.04771907322766966
1.0812675332100492 | [ 4.87 -2.31] | -0.619849880705105
1.0303071982014738 | [ 5.84 -0.57] | -1.1694530124694285
0.9483873036166537 | [7.26 2.49] | -1.3157869529872948
0.8540821346829326 | [8.8  7.46] | -1.1989264854881625
0.7583598288302582 | [ 9.86 11.17] | -1.0615196276123928
0.6609968156457138 | [10.69 14.39] | -0.8925148721848034
0.5624552419328811 | [11.29 17.32] | -0.7062410618485925
0.4627890127591029 | [11.57 19.93] | -0.5131245426174065
0.36188772825347215 | [11.52 22.23] | -0.31516855939287697
0.2598378965278174 | [11.16 24.22] | -0.11319033830045705
0.15693391615654315 | [10.52 25.92] | 0.0907118617075211
0.053565656438971584 | [ 9.63 27.32] | 0.29333883870844796
-0.049873064955145 | [ 8.53 28.42] | 0.49104616126421613
-0.15302096172648738 | [ 7.26 29.22] | 0.6800894713261899
-0.2555467089165048 | [ 5.83 29.73] | 0.856666712260056
-0.35712969699314673 | [ 4.28 29.93] | 1.016675449370256
-0.4574548068658792 | [ 2.64 29.83] | 1.155482812180532
